Label,Degree,PageRank,Eigenvector Centrality
VaxoVaxacho,0,0.0,0.0
Tom6,0,0.0,0.0
ejaztalib7,0,0.0,0.0
QuicklySchedule,0,0.0,0.0
RyanMorano,0,0.0,0.0
laurentbourelly,0,0.0,0.0
Mr.Pham,0,0.0,0.0
CyBurns,0,0.0,0.0
JasonCalacanis,0,0.0,0.0
MacSamurai,0,0.0,0.0
compucolorii,0,0.0,0.0
8BitJared,0,0.0,0.0
RyanCarrington,0,0.0,0.0
shaver80,0,0.0,0.0
StevphanieRicardo,0,0.0,0.0
davidjohnwalsh,0,0.0,0.0
ShahHussain,0,0.0,0.0
JamesBruce,0,0.0,0.0
chris.coppin,0,0.0,0.0
spikelateen,0,0.0,0.0
mothoc,0,0.0,0.0
AlexDelgadoTech,0,0.0,0.0
lalapark01,0,0.0,0.0
Aidan,0,0.0,0.0
cudiaco,0,0.0,0.0
brandrich,0,0.0,0.0
Frank_Strong,0,0.0,0.0
ChrisGibbons,0,0.0,0.0
Bardowl,0,0.0,0.0
Markoohay,0,0.0,0.0
jswcat,0,0.0,0.0
kawaiikaiju,0,0.0,0.0
TomTech,0,0.0,0.0
KristinMaling,0,0.0,0.0
stykiaindabak,0,0.0,0.0
MatthewK,0,0.0,0.0
collegeitdept,0,0.0,0.0
KevinFoxHaley,0,0.0,0.0
AT,0,0.0,0.0
caskeyhunsader,0,0.0,0.0
Agilis1,0,0.0,0.0
Solowalker,0,0.0,0.0
vasisht,0,0.0,0.0
StevendeMena,0,0.0,0.0
ConorFernandez,0,0.0,0.0
itmacproNYC,0,0.0,0.0
tobyns,0,0.0,0.0
cmarkn,0,0.0,0.0
nmargolies,0,0.0,0.0
sidharth,0,0.0,0.0
KierenJAris,0,0.0,0.0
JeffHeydanek,0,0.0,0.0
RunningBanter,0,0.0,0.0
mallbritton,0,0.0,0.0
mister.woo,0,0.0,0.0
jcorniche,0,0.0,0.0
jbharper2,0,0.0,0.0
gpdawson,0,0.0,0.0
7Valleys,0,0.0,0.0
lumitech,0,0.0,0.0
TsarBomba,0,0.0,0.0
Avenged,0,0.0,0.0
johnh58,0,0.0,0.0
CardioNP,0,0.0,0.0
AlZ,0,0.0,0.0
Starflower,0,0.0,0.0
AndyLe,0,0.0,0.0
13chris,0,0.0,0.0
iiReviews,0,0.0,0.0
HeikoS,0,0.0,0.0
ZacBelado,0,0.0,0.0
ColtonHathaway,0,0.0,0.0
Sonoran,0,0.0,0.0
Josemiguel DÃ¡vila,0,0.0,0.0
JustinWong1,1,8.114785345920482E-4,0.0
steve.swing,0,0.0,0.0
gwataguy,0,0.0,0.0
nrf,0,0.0,0.0
wky21,0,0.0,0.0
BoxOfSnoo,0,0.0,0.0
rsebbe,0,0.0,0.0
benoitsan,0,0.0,0.0
AngeloAlberico,0,0.0,0.0
psychosax,1,8.114785345920482E-4,0.0
clubbelgique1,0,0.0,0.0
JonKonrath,1,8.114785345920482E-4,0.0
timothyjpmason,0,0.0,0.0
MathieuWacowich,0,0.0,0.0
DanielSkatter,2,8.114785345920482E-4,0.0
CharlieWing,0,0.0,0.0
MarilynRogers,0,0.0,0.0
AlvaroBernedo,0,0.0,0.0
awhite,0,0.0,0.0
sammyjayuk,0,0.0,0.0
GregoryAndrewPaige-Cogan,0,0.0,0.0
J B,0,0.0,0.0
ken2497,0,0.0,0.0
tomnryan,0,0.0,0.0
bruno.carvalho.pessoal,0,0.0,0.0
d0nk3y,0,0.0,0.0
DAdeGroot,0,0.0,0.0
John Beresford,0,0.0,0.0
Crop-games,0,0.0,0.0
ianbetteridge,0,0.0,0.0
techsuperhero,0,0.0,0.0
willengage,0,0.0,0.0
PhilCatelinet,0,0.0,0.0
01nb,0,0.0,0.0
explodingwalrus,0,0.0,0.0
JosephBella,0,0.0,0.0
LeonOng,0,0.0,0.0
gwynethannejones,0,0.0,0.0
JensKrebs,0,0.0,0.0
adamstone,0,0.0,0.0
cmgoodman81,0,0.0,0.0
bagrow,0,0.0,0.0
joefrat22,0,0.0,0.0
chic0,0,0.0,0.0
sixsidedstudio,0,0.0,0.0
GadgetDon,0,0.0,0.0
haroldcheney,0,0.0,0.0
hereticmonkey,0,0.0,0.0
BorisWarrior,0,0.0,0.0
ErikRichter,0,0.0,0.0
jcgarza,0,0.0,0.0
Jonathan2,0,0.0,0.0
ErnestoGarcÃ­a,0,0.0,0.0
DaleofTheSnugg,0,0.0,0.0
Scott1,0,0.0,0.0
Js9ball,0,0.0,0.0
RodneyGordon,0,0.0,0.0
jessecoleman2k,0,0.0,0.0
stonestokie,0,0.0,0.0
macHobbes,0,0.0,0.0
nytesky,0,0.0,0.0
solo754,0,0.0,0.0
vincent.elgey,0,0.0,0.0
curdaneta,0,0.0,0.0
cupadee,0,0.0,0.0
George52,0,0.0,0.0
Tanax,0,0.0,0.0
KeithBell,0,0.0,0.0
maurizio_mwg,0,0.0,0.0
mark.ciriello,0,0.0,0.0
nrgwise,0,0.0,0.0
MarvinGreig,0,0.0,0.0
Jk10003,0,0.0,0.0
evu365,0,0.0,0.0
IvanEdelman,0,0.0,0.0
creelington,0,0.0,0.0
CannabisTVorg,0,0.0,0.0
mdowling1960,0,0.0,0.0
broblk,0,0.0,0.0
Hart4God,0,0.0,0.0
MatthewFitzsimmons,0,0.0,0.0
LazaroFilm,0,0.0,0.0
yeah_likethecat,0,0.0,0.0
wolfewithane,0,0.0,0.0
Usaflowers,0,0.0,0.0
jlevin,0,0.0,0.0
AlexNahon1,0,0.0,0.0
RayMas75,0,0.0,0.0
Dragonbait,0,0.0,0.0
RiggsThelma,0,0.0,0.0
ChipBrown,0,0.0,0.0
marsbarrow,0,0.0,0.0
wvayens,0,0.0,0.0
rsidberry,0,0.0,0.0
pcrispy,0,0.0,0.0
jeffskelly,0,0.0,0.0
RayeLandry,0,0.0,0.0
MattPerry,0,0.0,0.0
councilxvb32,0,0.0,0.0
JoMurphy,0,0.0,0.0
hushbroom,0,0.0,0.0
Rhapsodical,0,0.0,0.0
JeremyPyne,0,0.0,0.0
rjohalloran,0,0.0,0.0
spacetraderone,0,0.0,0.0
MalteHauge,0,0.0,0.0
JesseBruceHannah,0,0.0,0.0
CasMan,0,0.0,0.0
jason.bethune,0,0.0,0.0
DaveShipp,0,0.0,0.0
ryancperkins,0,0.0,0.0
carrjd,0,0.0,0.0
PoutineGalvaude,0,0.0,0.0
Park User,0,0.0,0.0
erikmattgustafson,0,0.0,0.0
RichardWilkinson,1,8.114785345920482E-4,0.0
airfirst.jasonrhodes,0,0.0,0.0
DRH,0,0.0,0.0
drmilo0,0,0.0,0.0
adventmedia,0,0.0,0.0
codebrew01,0,0.0,0.0
nti,0,0.0,0.0
OmniDragon,1,8.114785345920482E-4,0.0
AndyLiggins,0,0.0,0.0
AdmanOK,0,0.0,0.0
GeoffreyBrock,0,0.0,0.0
DeWayneisSailor,0,0.0,0.0
Anaerin,1,8.114785345920482E-4,0.0
JulesStoop,0,0.0,0.0
josh_west,1,8.114785345920482E-4,0.0
GeordieKorper,0,0.0,0.0
TerranceShaw,0,0.0,0.0
lcorsini,0,0.0,0.0
ffemtp,0,0.0,0.0
Nerd_Ferguson,0,0.0,0.0
DavidFabian,0,0.0,0.0
Wasmer,0,0.0,0.0
MichaelNelson,0,0.0,0.0
StephenLeePhillips,0,0.0,0.0
PeterParker,0,0.0,0.0
tinamiracle1,0,0.0,0.0
smhelfman,0,0.0,0.0
Pinback,0,0.0,0.0
ArthurSchwartz,0,0.0,0.0
bprice,0,0.0,0.0
andibarnes,0,0.0,0.0
Unclecars,0,0.0,0.0
bennett.jared87,0,0.0,0.0
lucyanntrump,0,0.0,0.0
landfordgentry,0,0.0,0.0
strawberrycreek,0,0.0,0.0
CynthiaPi,0,0.0,0.0
TOcityrealty,0,0.0,0.0
MarcusGoldade,0,0.0,0.0
marek.paul,1,8.114785345920482E-4,0.0
rutman286,0,0.0,0.0
Dingutakaaji,0,0.0,0.0
Analoger,0,0.0,0.0
GeneG,0,0.0,0.0
mandykelleyjones,0,0.0,0.0
commentssf,0,0.0,0.0
BrianCooper,0,0.0,0.0
danlebowitz,0,0.0,0.0
Tom2,0,0.0,0.0
Robert10,0,0.0,0.0
bitnaut,0,0.0,0.0
fteoOpty64,0,0.0,0.0
sj660,0,0.0,0.0
mikaelfransson,0,0.0,0.0
JasonRenfro,0,0.0,0.0
vlgrigore,0,0.0,0.0
joedanpie,0,0.0,0.0
chrisc,0,0.0,0.0
google,0,0.0,0.0
scbaker813,0,0.0,0.0
mxcl,0,0.0,0.0
cwespey3,0,0.0,0.0
FranklinMcMahon,0,0.0,0.0
troy.grossarth,0,0.0,0.0
RobE.Loomis,0,0.0,0.0
DarrylBurma,0,0.0,0.0
piacere2327,3,8.114785345920482E-4,0.0
DigitaIJedi,0,0.0,0.0
fenris,0,0.0,0.0
AdamSheldrake,0,0.0,0.0
jabackes,0,0.0,0.0
downey,0,0.0,0.0
CappacesApps,0,0.0,0.0
mrjimvinbur,0,0.0,0.0
jamallmax,0,0.0,0.0
ChristianWilliamson,0,0.0,0.0
rixon6,0,0.0,0.0
joltguy,0,0.0,0.0
dekushrub150,0,0.0,0.0
ronbo11c,0,0.0,0.0
NewPharo,0,0.0,0.0
BrandonHumphries,0,0.0,0.0
lazerbyte,0,0.0,0.0
joecheng86,0,0.0,0.0
woodnstone,0,0.0,0.0
BrianMichaelHite,0,0.0,0.0
StormGarelli,0,0.0,0.0
dannysapples,0,0.0,0.0
spiffulus,0,0.0,0.0
atlanticplace,0,0.0,0.0
jmwarren85,0,0.0,0.0
ChadHill,0,0.0,0.0
fossefaldet,0,0.0,0.0
RyanRife,0,0.0,0.0
Danny5000,0,0.0,0.0
bobnease,0,0.0,0.0
Mungly,0,0.0,0.0
Raketemensch,0,0.0,0.0
danielyu,0,0.0,0.0
modhran,0,0.0,0.0
Asger,0,0.0,0.0
GregVanDeusen,0,0.0,0.0
TDurbin,0,0.0,0.0
flexRonin,0,0.0,0.0
sreyasreya,0,0.0,0.0
wash5959,0,0.0,0.0
jandrade,0,0.0,0.0
aileronguy,0,0.0,0.0
Bran,0,0.0,0.0
iPabbie,0,0.0,0.0
Hans,0,0.0,0.0
Fifolo,0,0.0,0.0
YasyfMohamedali,0,0.0,0.0
jk,0,0.0,0.0
KevinHunter,0,0.0,0.0
tsolignani,0,0.0,0.0
bobbydig007,0,0.0,0.0
TexasStargazer,0,0.0,0.0
Neilisntwitty,0,0.0,0.0
DBSync,0,0.0,0.0
KevinNichols,0,0.0,0.0
chef.meatballs,0,0.0,0.0
OurielOhayon,0,0.0,0.0
Scutmud,0,0.0,0.0
archie4oz,0,0.0,0.0
Smithy1783,0,0.0,0.0
pmccann1,0,0.0,0.0
mrPither,0,0.0,0.0
jeff3yan,0,0.0,0.0
Becjr,0,0.0,0.0
Ø§Ø¨Ø±Ø§Ù‡ÙŠÙ…Ø§Ù„Ø³Ø¹Ø¯ÙŠ,0,0.0,0.0
polyrendermonkey,1,8.114785345920482E-4,0.0
SusanneHomberger,0,0.0,0.0
Industry_Gamer,0,0.0,0.0
torosama,0,0.0,0.0
danrez,0,0.0,0.0
windexsunday,0,0.0,0.0
SamDavidson,0,0.0,0.0
eiren,0,0.0,0.0
martin.doppelbauer,0,0.0,0.0
ELMB,0,0.0,0.0
MacGoo,0,0.0,0.0
MikeyGorman,0,0.0,0.0
bats100,0,0.0,0.0
Jacki,0,0.0,0.0
SarkDonn,0,0.0,0.0
joaoslopes,0,0.0,0.0
marino,0,0.0,0.0
kenyaw,0,0.0,0.0
Call_Me_Xandir,0,0.0,0.0
kenjij,0,0.0,0.0
Flexmeister,0,0.0,0.0
cj100570,0,0.0,0.0
JoeLyga,0,0.0,0.0
govermeyer,0,0.0,0.0
jimmyselix,0,0.0,0.0
murph0613,0,0.0,0.0
cjduckk,0,0.0,0.0
techgear342,0,0.0,0.0
Lengkhikl,0,0.0,0.0
MarvinScharle,0,0.0,0.0
dhavaljantiya87,0,0.0,0.0
falcon-photos.be,0,0.0,0.0
ikedelman,0,0.0,0.0
Glug,0,0.0,0.0
NAlexWhite,0,0.0,0.0
EdwardCaryl,0,0.0,0.0
mrzo,0,0.0,0.0
StephenFRoberts,0,0.0,0.0
_8978,0,0.0,0.0
jaytoolman92,0,0.0,0.0
vp,0,0.0,0.0
Pfhortune,0,0.0,0.0
z025mylk6,0,0.0,0.0
kusanaaba,0,0.0,0.0
vdubya,0,0.0,0.0
defcon888,0,0.0,0.0
niloque,0,0.0,0.0
jacek.kauch,0,0.0,0.0
David29,0,0.0,0.0
mattpenndotcom,0,0.0,0.0
justintime,0,0.0,0.0
IanCull,0,0.0,0.0
imzakandurnot,0,0.0,0.0
inguatu,0,0.0,0.0
fyles_design,0,0.0,0.0
kel.dommage,0,0.0,0.0
PeterPatrickHamill,0,0.0,0.0
livingpermacult,0,0.0,0.0
marklunn,0,0.0,0.0
costnerMedia,0,0.0,0.0
John17,0,0.0,0.0
ddemol,0,0.0,0.0
DavidBismuth,0,0.0,0.0
macachia,0,0.0,0.0
RyanChr1stensen,0,0.0,0.0
JekTonoPorkins,0,0.0,0.0
NatalieJones,0,0.0,0.0
TimothyCamp,0,0.0,0.0
NickEdinburgh,0,0.0,0.0
scott42444,0,0.0,0.0
daengbo,0,0.0,0.0
eanime,0,0.0,0.0
mike f,0,0.0,0.0
EdE,0,0.0,0.0
Flowers,0,0.0,0.0
mdsinor,0,0.0,0.0
daryelv,0,0.0,0.0
pete.austin,0,0.0,0.0
lwabbit22,0,0.0,0.0
ThePimento,0,0.0,0.0
sundawg56,0,0.0,0.0
skyeyjay21,0,0.0,0.0
bluevulpine,0,0.0,0.0
sdbruder,0,0.0,0.0
Don522,0,0.0,0.0
Markzware,0,0.0,0.0
senility,0,0.0,0.0
CameronKinzer,0,0.0,0.0
jlsantacruz,0,0.0,0.0
JeffRaines,0,0.0,0.0
Ryan Pearson,0,0.0,0.0
craig_banks,0,0.0,0.0
TheoMills,0,0.0,0.0
dkdiid,0,0.0,0.0
tkColl,0,0.0,0.0
jimmirehman,0,0.0,0.0
larrym9,0,0.0,0.0
mikexcite,0,0.0,0.0
happer,0,0.0,0.0
iguysla,0,0.0,0.0
BrahSeth,0,0.0,0.0
Stynkfysh2,0,0.0,0.0
Matthew6,0,0.0,0.0
Steve Aldrich,0,0.0,0.0
bobwilson2000,0,0.0,0.0
SteveAldrich,0,0.0,0.0
Portmanteau,0,0.0,0.0
asdfjkl,0,0.0,0.0
henrikbalch,0,0.0,0.0
julogans,0,0.0,0.0
softmatic,0,0.0,0.0
MichaelKoch,0,0.0,0.0
visualead,0,0.0,0.0
skopek.jakub,0,0.0,0.0
StuartRichards,0,0.0,0.0
Susan Lim,0,0.0,0.0
chrismanning,0,0.0,0.0
trevj2,0,0.0,0.0
Fauster,0,0.0,0.0
jeby,0,0.0,0.0
Speed8ump,0,0.0,0.0
JasonG,0,0.0,0.0
MacStadium,0,0.0,0.0
markdymek1,0,0.0,0.0
PhanChÃ¡nhTÃ­n,0,0.0,0.0
runbuh,0,0.0,0.0
Maria,0,0.0,0.0
BenLawson,0,0.0,0.0
slacasseibm,0,0.0,0.0
Darkflame,0,0.0,0.0
Christian,0,0.0,0.0
screenactorsguild.iactor,0,0.0,0.0
frankalbenesius,0,0.0,0.0
mcdonaldtimt,0,0.0,0.0
SamFlomenberg,0,0.0,0.0
leehord,0,0.0,0.0
DonnaDarko,0,0.0,0.0
RossTaylor,0,0.0,0.0
IgorLeandroAntunes,0,0.0,0.0
RafaComo,0,0.0,0.0
ShengZha,0,0.0,0.0
dvertigo,0,0.0,0.0
KellyG,0,0.0,0.0
SteveWerley,0,0.0,0.0
msnight04,0,0.0,0.0
cataniaroma,0,0.0,0.0
John Gardner,0,0.0,0.0
SharifAlkatib,0,0.0,0.0
zunair101,0,0.0,0.0
afalzon,0,0.0,0.0
theruffus,0,0.0,0.0
ToddKelly,0,0.0,0.0
phoenix.kiula,0,0.0,0.0
alexis.drogoul,0,0.0,0.0
sintraworks,0,0.0,0.0
mkormendy,0,0.0,0.0
james.rea,0,0.0,0.0
MoleCurious,0,0.0,0.0
KhoaLam,0,0.0,0.0
BedrosDemir,0,0.0,0.0
rocketcases,0,0.0,0.0
landoncube,0,0.0,0.0
Sauce,0,0.0,0.0
JoeCheng,0,0.0,0.0
Hodgen,0,0.0,0.0
carchuck,0,0.0,0.0
ericlangston357,0,0.0,0.0
turbohat,0,0.0,0.0
aelver,0,0.0,0.0
muhammad.junaid.khan545,0,0.0,0.0
NateRohdy,0,0.0,0.0
ronr980,0,0.0,0.0
NotarySojac,0,0.0,0.0
pdxevan,0,0.0,0.0
"fq, Eric",0,0.0,0.0
cyanidmako,0,0.0,0.0
ThomasGill,0,0.0,0.0
BrianWard,0,0.0,0.0
hbtycoonier,0,0.0,0.0
jeff_reis,0,0.0,0.0
jmdesp,0,0.0,0.0
Zingo,0,0.0,0.0
shimby88,0,0.0,0.0
st3phen,0,0.0,0.0
AnaNJaimeJr.,0,0.0,0.0
KingWulfgar,0,0.0,0.0
Xoz,0,0.0,0.0
Eighty8MPH,0,0.0,0.0
JerryThomas,0,0.0,0.0
TommyLatsch,0,0.0,0.0
BenjaminHenson,0,0.0,0.0
adelaw61,0,0.0,0.0
Echtman,0,0.0,0.0
elscootador,0,0.0,0.0
_BrantM,0,0.0,0.0
deanzo,0,0.0,0.0
sutterlaird,0,0.0,0.0
PaulFord,0,0.0,0.0
rtbink,0,0.0,0.0
mhollis55,0,0.0,0.0
2point0,0,0.0,0.0
haydenmedia,0,0.0,0.0
steele.sb,0,0.0,0.0
narfyyy,0,0.0,0.0
Ethan S,0,0.0,0.0
rob1,0,0.0,0.0
keithmbw,0,0.0,0.0
Patrick,0,0.0,0.0
apflydragon,0,0.0,0.0
Michael1,0,0.0,0.0
BradHesse,0,0.0,0.0
bascoe9,0,0.0,0.0
321.danielle,0,0.0,0.0
benjlee82,0,0.0,0.0
MylesCox,0,0.0,0.0
victim.of.quo.comp,0,0.0,0.0
polpo,0,0.0,0.0
alisdairb1995,0,0.0,0.0
gbjerry,0,0.0,0.0
f_bohmann,0,0.0,0.0
jclo37,0,0.0,0.0
mymac,0,0.0,0.0
nderksen,0,0.0,0.0
woolfcoop,0,0.0,0.0
androik.com,0,0.0,0.0
LollyZop,0,0.0,0.0
QDL,0,0.0,0.0
ghewgley,0,0.0,0.0
joeypicco47,0,0.0,0.0
kamasheto,0,0.0,0.0
lbhuston,0,0.0,0.0
chriskresser,0,0.0,0.0
tabaqui,0,0.0,0.0
agleung,0,0.0,0.0
mbrosen,0,0.0,0.0
saiedg,0,0.0,0.0
AbubakrBraaji,0,0.0,0.0
hankdu,0,0.0,0.0
impiri,0,0.0,0.0
MichaelTheGeek,0,0.0,0.0
ekiwi,0,0.0,0.0
MarkRetweet,0,0.0,0.0
geofftaylor,0,0.0,0.0
casfian,0,0.0,0.0
jeremy_bee,0,0.0,0.0
minimalist2001,0,0.0,0.0
doug1,0,0.0,0.0
mili,0,0.0,0.0
Jimtac,0,0.0,0.0
"Gilbert Tang, Jr.",0,0.0,0.0
CamilleReed,0,0.0,0.0
spyderspider,0,0.0,0.0
djcdod,0,0.0,0.0
DannyMercer,0,0.0,0.0
evankuhl,0,0.0,0.0
MichaelJones1,0,0.0,0.0
bonesquad,0,0.0,0.0
DanCrutcher,0,0.0,0.0
creativeanomaly,0,0.0,0.0
dig's dad,0,0.0,0.0
drbarnard,0,0.0,0.0
Taetrus,0,0.0,0.0
Stephen_Doc,0,0.0,0.0
Syamala,0,0.0,0.0
tracy644,0,0.0,0.0
JohnShoemaker,0,0.0,0.0
pwr5041,0,0.0,0.0
AndyWalton,0,0.0,0.0
hamishmacdonald,0,0.0,0.0
VisageMobile,0,0.0,0.0
skye.moroney,0,0.0,0.0
jesse.w.fowler,0,0.0,0.0
David Stern,0,0.0,0.0
kevin,0,0.0,0.0
nken,0,0.0,0.0
RashaadSallie,0,0.0,0.0
cvhostetler,0,0.0,0.0
igepard,0,0.0,0.0
jameca,0,0.0,0.0
JohnThomasDouglas,0,0.0,0.0
TomyTom,0,0.0,0.0
pingrob,0,0.0,0.0
Frankfurter2013,0,0.0,0.0
justwill,0,0.0,0.0
brianysf,0,0.0,0.0
tms,0,0.0,0.0
bertinio_7,0,0.0,0.0
jfray,0,0.0,0.0
jwpeebles,0,0.0,0.0
JamesHenderson,0,0.0,0.0
ShawnMaloy,0,0.0,0.0
JoeDimwit,0,0.0,0.0
mo_husseini,0,0.0,0.0
thekingfish225,0,0.0,0.0
VisTechPro,0,0.0,0.0
DenisKostenko,0,0.0,0.0
ak_birds,0,0.0,0.0
DrewWeber,0,0.0,0.0
mike.mullikin,0,0.0,0.0
khernandez,0,0.0,0.0
Kamal,0,0.0,0.0
LewisWeaverJr.,0,0.0,0.0
brian,0,0.0,0.0
issac_watson,0,0.0,0.0
Steve Toosevich,0,0.0,0.0
trevors_tds,0,0.0,0.0
michael.s.green,0,0.0,0.0
Alanfalcon,0,0.0,0.0
DrewGriffin,0,0.0,0.0
themrzt,0,0.0,0.0
stevenmatarazzo,0,0.0,0.0
ThembeK,0,0.0,0.0
GordonBanks,0,0.0,0.0
iPad Rulez the 'net,0,0.0,0.0
firstadopter,0,0.0,0.0
ScottyD,0,0.0,0.0
amitmshanker,0,0.0,0.0
bruce.kessel1,0,0.0,0.0
andrew3,0,0.0,0.0
jonesydesign,0,0.0,0.0
AndrewWaber,0,0.0,0.0
DendyIrawan,0,0.0,0.0
Dwan,0,0.0,0.0
BenjaminDews,0,0.0,0.0
jonlimage,0,0.0,0.0
thecharmingass,0,0.0,0.0
waynesang,0,0.0,0.0
JohnPaulFitzpatrick,0,0.0,0.0
NathanT.York,0,0.0,0.0
GOakkuo,0,0.0,0.0
amyshaikh1,0,0.0,0.0
MartijnStegink,0,0.0,0.0
catt3911,0,0.0,0.0
videoexperience,0,0.0,0.0
kermudjin,0,0.0,0.0
julunair,1,8.114785345920482E-4,0.0
PhilPalmieri,1,8.114785345920482E-4,0.0
KyleJelle,0,0.0,0.0
adamitico,0,0.0,0.0
nickmcgee,0,0.0,0.0
Rajje,0,0.0,0.0
moebis,0,0.0,0.0
TonyJohnSchmuhlSr.,0,0.0,0.0
nomanmurtaza786,0,0.0,0.0
shua,0,0.0,0.0
xpn333,0,0.0,0.0
BobDeNob,0,0.0,0.0
Rick_Baumhauer,0,0.0,0.0
ChrisFraser,0,0.0,0.0
djxliu,0,0.0,0.0
spid3y,0,0.0,0.0
mpfjelsted,0,0.0,0.0
benedictm,0,0.0,0.0
NicholasSeabury,0,0.0,0.0
CVQuesty,0,0.0,0.0
PedroRibeiro,0,0.0,0.0
mknippen,0,0.0,0.0
RobertEmmetKelly,0,0.0,0.0
JayScullin,0,0.0,0.0
Tamaela,0,0.0,0.0
bckieffer,0,0.0,0.0
LeeButler,0,0.0,0.0
AlexisRinaldoni,0,0.0,0.0
danray,0,0.0,0.0
ZacharyJohnDrummond,0,0.0,0.0
JennyOtoole,0,0.0,0.0
Captainmac,0,0.0,0.0
Whosoever,0,0.0,0.0
FrenchDave,0,0.0,0.0
seahull,0,0.0,0.0
samantha1,0,0.0,0.0
islandgirl45,0,0.0,0.0
richw,0,0.0,0.0
felix_schwarz,0,0.0,0.0
JBS2065,0,0.0,0.0
Macbook Pro,0,0.0,0.0
AlexJohnson,0,0.0,0.0
cooltools,0,0.0,0.0
richardwelty,0,0.0,0.0
Nataliamolinaao,0,0.0,0.0
PilotUnplugged,0,0.0,0.0
AeoyTassamonC,0,0.0,0.0
AlekD,0,0.0,0.0
JacopoPompilii,0,0.0,0.0
spike1911,0,0.0,0.0
macyuma,0,0.0,0.0
Luis Fernando Rocha,0,0.0,0.0
ChrisTonyHustad,0,0.0,0.0
FernandoGarciaFernandez,0,0.0,0.0
pablou,0,0.0,0.0
chuchomtz,0,0.0,0.0
U2roeli,0,0.0,0.0
ProfPlum,0,0.0,0.0
SamonaElliot,0,0.0,0.0
jschau,0,0.0,0.0
DavidQuiroz,0,0.0,0.0
RonaldK,0,0.0,0.0
gabek,0,0.0,0.0
bdangerus2,0,0.0,0.0
vdemarco,0,0.0,0.0
dgia,0,0.0,0.0
RockyCarr,0,0.0,0.0
BCindel,0,0.0,0.0
chapbitch,0,0.0,0.0
whiteradam,0,0.0,0.0
SteveLV702,0,0.0,0.0
JacobJohnston,0,0.0,0.0
NolanMiura,0,0.0,0.0
BethYarborough,0,0.0,0.0
AlbertMcDonnell,0,0.0,0.0
Ryszard,0,0.0,0.0
Brenna,0,0.0,0.0
schochristian,0,0.0,0.0
ColeThompson,0,0.0,0.0
Robert3,0,0.0,0.0
senor,0,0.0,0.0
homer,0,0.0,0.0
vboyd,1,8.114785345920482E-4,0.0
powtoastman,0,0.0,0.0
option8,0,0.0,0.0
daviewales,0,0.0,0.0
macboer,0,0.0,0.0
hasto183,0,0.0,0.0
JoeHui,0,0.0,0.0
tigerianwinter,0,0.0,0.0
The,0,0.0,0.0
justengw,0,0.0,0.0
fizzrate,0,0.0,0.0
jewelzken,0,0.0,0.0
evilpfbabe,0,0.0,0.0
tomwynne,0,0.0,0.0
iDevSoftware,0,0.0,0.0
IvanSmith,0,0.0,0.0
mamidi.harika,0,0.0,0.0
ewok85,0,0.0,0.0
zebra,0,0.0,0.0
kdarling,0,0.0,0.0
Arun Prasanth,0,0.0,0.0
archer.bob,0,0.0,0.0
Cfountain72,0,0.0,0.0
DavidC,0,0.0,0.0
ajweinzettel,0,0.0,0.0
jehrler,0,0.0,0.0
Simon Tremblay,0,0.0,0.0
joe555,0,0.0,0.0
bbtrinet,0,0.0,0.0
g4sp4ss3r,0,0.0,0.0
Vengeur,0,0.0,0.0
tombcn,0,0.0,0.0
interjuan,0,0.0,0.0
jadams345,0,0.0,0.0
pentageonate,0,0.0,0.0
TroyMcClure,0,0.0,0.0
WadeMason,0,0.0,0.0
WayneMorgan,0,0.0,0.0
Kaibelf,0,0.0,0.0
BIGELLOW,0,0.0,0.0
Steverock151,0,0.0,0.0
psaintjean,0,0.0,0.0
RobertStukenbroeker,0,0.0,0.0
NorCalMike,0,0.0,0.0
almightylol,2,8.114785345920482E-4,0.0
marcusleemitchell,0,0.0,0.0
BenDurant,0,0.0,0.0
jrp82681,0,0.0,0.0
mike.g.newman,0,0.0,0.0
John77,0,0.0,0.0
Kyleying,0,0.0,0.0
skiloverla,0,0.0,0.0
billybugbillybug,0,0.0,0.0
JeffreyBeauchamp,0,0.0,0.0
NNNikun1992,0,0.0,0.0
Aaron8,0,0.0,0.0
summerseale,0,0.0,0.0
Ryan3,0,0.0,0.0
AGKyle,0,0.0,0.0
dteare,0,0.0,0.0
prwiding,0,0.0,0.0
windsofdawn,0,0.0,0.0
saakhus,0,0.0,0.0
patrickg.com,0,0.0,0.0
danmcq,0,0.0,0.0
mistacabbage,0,0.0,0.0
ian.kershaw,0,0.0,0.0
RCKola,0,0.0,0.0
NaskarrKid,0,0.0,0.0
samlee860407,0,0.0,0.0
Birdsoft,0,0.0,0.0
CarlisleBlack,0,0.0,0.0
dt1111,1,8.114785345920482E-4,0.0
ragingtaipan,0,0.0,0.0
HunterRoss,0,0.0,0.0
crowdfundingguru22,0,0.0,0.0
macsimcon,0,0.0,0.0
ClintonCampbell,0,0.0,0.0
ddelong,0,0.0,0.0
pollaqq,0,0.0,0.0
nha,0,0.0,0.0
onekerato.com,0,0.0,0.0
sidpena,0,0.0,0.0
mail,0,0.0,0.0
duffc,0,0.0,0.0
Freebearhugs@7435,0,0.0,0.0
stubahl,0,0.0,0.0
ZoeMcLean,0,0.0,0.0
sfridenmaker,0,0.0,0.0
LeBigMac,0,0.0,0.0
chris_kalan,0,0.0,0.0
mfinkenbine,0,0.0,0.0
